sale_id;customer_id;product_id;sale_date;total;rating
8997;20;4;16/04/2025;24000;4
1186;20;8;20/04/2024;30000;5
2583;20;24;29/08/2024;25000;5
6328;20;14;05/01/2025;28000;5
7497;20;3;15/02/2025;22000;4
1695;21;4;04/06/2024;24000;5
1807;21;7;14/06/2024;29000;5
3649;21;6;04/10/2024;27000;5
3737;21;3;07/10/2024;22000;4
4392;21;3;01/11/2024;22000;4
4957;21;3;19/11/2024;22000;5
8857;21;3;31/03/2025;22000;5
230;21;17;24/01/2024;27000;5
1851;21;26;18/06/2024;175000;4
4040;21;5;18/10/2024;27000;4
5124;21;7;25/11/2024;29000;5
6558;21;1;13/01/2025;18000;5
7668;21;3;21/02/2025;22000;4
7710;21;1;23/02/2025;18000;5
8275;21;3;11/03/2025;22000;5
8428;21;4;16/03/2025;24000;5
9576;21;2;22/06/2025;20000;5
9865;21;2;31/07/2025;20000;4
392;21;16;08/02/2024;28000;4
1574;21;19;23/05/2024;18000;4
1873;21;24;21/06/2024;25000;4
2129;21;22;17/07/2024;110000;5
2859;21;22;09/09/2024;110000;4
3552;21;23;01/10/2024;55000;5
4557;21;9;05/11/2024;30000;5
4760;21;9;12/11/2024;30000;4
4771;21;3;13/11/2024;22000;4
5130;21;10;25/11/2024;29000;4
1105;21;9;11/04/2024;30000;4
6557;21;1;13/01/2025;18000;4
4353;21;11;29/10/2024;25000;4
7224;21;4;06/02/2025;24000;4
810;21;5;15/03/2024;27000;5
5424;21;9;04/12/2024;30000;5
549;22;18;22/02/2024;22000;4
702;22;21;05/03/2024;65000;5
907;22;5;25/03/2024;27000;5
2740;22;24;05/09/2024;25000;4
2841;22;23;08/09/2024;55000;5
3139;22;23;18/09/2024;55000;4
4118;22;9;21/10/2024;30000;5
4150;22;10;22/10/2024;29000;4
6217;22;14;01/01/2025;28000;5
6824;22;3;22/01/2025;22000;5
7277;22;3;08/02/2025;22000;4
9679;22;4;04/07/2025;24000;4
10209;22;4;11/09/2025;24000;5
1474;22;18;14/05/2024;22000;5
1978;22;1;03/07/2024;18000;4
2699;22;24;04/09/2024;25000;4
4641;22;11;08/11/2024;25000;4
5187;22;9;27/11/2024;30000;5
5720;22;11;15/12/2024;25000;4
6099;22;14;28/12/2024;28000;5
6494;22;14;10/01/2025;28000;5
7422;22;3;12/02/2025;22000;4
7975;22;1;02/03/2025;18000;4
8089;22;1;05/03/2025;18000;4
8179;22;1;08/03/2025;18000;5
260;22;2;27/01/2024;20000;5
1365;22;19;04/05/2024;18000;5
1430;22;10;10/05/2024;29000;5
1981;22;5;03/07/2024;27000;4
2981;22;21;13/09/2024;65000;4
3762;22;2;08/10/2024;20000;4
4241;22;2;26/10/2024;20000;5
635;22;19;01/03/2024;18000;4
1027;22;27;04/04/2024;250000;4
6322;22;14;04/01/2025;28000;4
7189;22;3;05/02/2025;22000;5
8908;22;2;05/04/2025;20000;4
1640;22;21;30/05/2024;65000;4
3783;22;2;09/10/2024;20000;5
3788;22;3;09/10/2024;22000;4
4505;22;5;04/11/2024;27000;5
5112;22;2;25/11/2024;20000;5
700;22;18;05/03/2024;22000;5
3175;22;22;19/09/2024;110000;4
4238;22;1;26/10/2024;18000;4
219;23;5;24/01/2024;27000;5
262;23;6;27/01/2024;27000;5
1636;23;7;30/05/2024;29000;5
1925;23;24;28/06/2024;25000;5
2259;23;16;28/07/2024;28000;4
2291;23;13;31/07/2024;25000;4
2606;23;24;31/08/2024;25000;5
4858;23;9;15/11/2024;30000;5
9974;23;2;11/08/2025;20000;5
10234;23;4;13/09/2025;24000;4
2072;23;7;12/07/2024;29000;5
2192;23;20;22/07/2024;22000;4
3995;23;8;16/10/2024;30000;4
5953;23;14;23/12/2024;28000;4
6229;23;14;01/01/2025;28000;5
6399;23;14;07/01/2025;28000;4
7452;23;3;13/02/2025;22000;4
7712;23;2;23/02/2025;20000;4
7859;23;1;28/02/2025;18000;4
7954;23;4;01/03/2025;24000;5
8612;23;1;23/03/2025;18000;5
9670;23;2;03/07/2025;20000;5
1012;23;4;03/04/2024;24000;4
1156;23;22;16/04/2024;110000;4
1620;23;12;28/05/2024;22000;5
2591;23;24;30/08/2024;25000;4
3763;23;2;08/10/2024;20000;5
3970;23;7;15/10/2024;29000;4
1796;23;10;12/06/2024;29000;5
4489;23;10;03/11/2024;29000;4
4716;23;5;11/11/2024;27000;4
4940;23;9;18/11/2024;30000;5
2721;23;24;04/09/2024;25000;5
9157;23;3;03/05/2025;22000;4
152;23;24;17/01/2024;25000;4
5319;23;8;01/12/2024;30000;5
6991;23;1;29/01/2025;18000;4
9838;23;4;26/07/2025;24000;5
369;24;18;05/02/2024;22000;4
408;24;21;09/02/2024;65000;5
2423;24;24;14/08/2024;25000;5
2510;24;24;22/08/2024;25000;4
3462;24;24;28/09/2024;25000;5
3660;24;10;04/10/2024;29000;5
4541;24;4;05/11/2024;24000;5
5436;24;2;05/12/2024;20000;5
5708;24;5;15/12/2024;27000;4
6468;24;14;09/01/2025;28000;4
6506;24;2;11/01/2025;20000;4
7478;24;2;14/02/2025;20000;5
7762;24;1;25/02/2025;18000;4
1058;24;27;07/04/2024;250000;5
2320;24;24;03/08/2024;25000;5
2459;24;24;17/08/2024;25000;4
2617;24;24;01/09/2024;25000;5
3053;24;24;15/09/2024;25000;5
4341;24;6;29/10/2024;27000;4
4343;24;7;29/10/2024;29000;5
4606;24;9;07/11/2024;30000;4
5158;24;10;26/11/2024;29000;4
5811;24;11;18/12/2024;25000;5
5931;24;14;22/12/2024;28000;4
7212;24;3;06/02/2025;22000;5
7590;24;4;18/02/2025;24000;5
7883;24;1;28/02/2025;18000;5
8413;24;2;16/03/2025;20000;4
1004;24;21;02/04/2024;65000;5
3368;24;23;25/09/2024;55000;4
4033;24;3;18/10/2024;22000;4
4472;24;5;03/11/2024;27000;5
8794;24;2;29/03/2025;20000;4
10347;24;3;27/09/2025;22000;5
4677;24;2;10/11/2024;20000;4
6180;24;14;31/12/2024;28000;4
6378;24;14;06/01/2025;28000;4
6517;24;14;11/01/2025;28000;4
6076;24;14;27/12/2024;28000;5
7834;24;3;27/02/2025;22000;5
9111;24;2;30/04/2025;20000;5
2742;25;24;05/09/2024;25000;4
2850;25;21;09/09/2024;65000;5
3233;25;21;21/09/2024;65000;4
4697;25;9;10/11/2024;30000;5
5830;25;9;19/12/2024;30000;4
707;25;10;06/03/2024;29000;4
1687;25;11;03/06/2024;25000;4
1937;25;23;29/06/2024;55000;4
2416;25;24;13/08/2024;25000;5
2585;25;24;29/08/2024;25000;4
3610;25;1;03/10/2024;18000;4
3839;25;11;10/10/2024;25000;5
4917;25;3;18/11/2024;22000;5
5411;25;4;04/12/2024;24000;4
6917;25;1;26/01/2025;18000;4
8841;25;1;31/03/2025;18000;4
9591;25;2;23/06/2025;20000;5
10297;25;2;21/09/2025;20000;4
2822;25;21;08/09/2024;65000;4
3611;25;1;03/10/2024;18000;5
3975;25;9;15/10/2024;30000;4
4885;25;11;16/11/2024;25000;5
5989;25;14;24/12/2024;28000;4
7123;25;1;03/02/2025;18000;5
1395;25;23;07/05/2024;55000;4
6648;25;3;16/01/2025;22000;5
7866;25;2;28/02/2025;20000;4
8524;25;3;19/03/2025;22000;4
9314;25;1;19/05/2025;18000;4
473;25;18;15/02/2024;22000;5
7741;25;2;24/02/2025;20000;5
9584;25;1;23/06/2025;18000;5
10017;25;3;16/08/2025;22000;5
6799;25;3;21/01/2025;22000;4
8356;25;2;14/03/2025;20000;5
266;26;17;27/01/2024;27000;4
1200;26;17;21/04/2024;27000;5
2255;26;8;28/07/2024;30000;5
2685;26;24;03/09/2024;25000;5
3145;26;23;18/09/2024;55000;4
3421;26;22;27/09/2024;110000;5
4445;26;6;02/11/2024;27000;4
5314;26;7;01/12/2024;29000;4
7258;26;1;08/02/2025;18000;5
7265;26;1;08/02/2025;18000;5
8966;26;3;13/04/2025;22000;5
9527;26;4;15/06/2025;24000;4
10034;26;4;19/08/2025;24000;4
1712;26;9;05/06/2024;30000;4
1994;26;20;04/07/2024;22000;5
2295;26;1;01/08/2024;18000;4
3455;26;23;28/09/2024;55000;5
3579;26;2;02/10/2024;20000;4
3796;26;7;09/10/2024;29000;4
6269;26;14;03/01/2025;28000;5
8836;26;1;31/03/2025;18000;4
9329;26;1;21/05/2025;18000;5
9560;26;2;20/06/2025;20000;5
10054;26;1;22/08/2025;18000;4
10150;26;4;03/09/2025;24000;5
10329;26;2;25/09/2025;20000;5
1436;26;14;10/05/2024;28000;4
1587;26;21;24/05/2024;65000;5
2262;26;28;28/07/2024;200000;4
3396;26;23;26/09/2024;55000;4
4560;26;10;05/11/2024;29000;5
4617;26;1;08/11/2024;18000;5
7815;26;4;26/02/2025;24000;4
8823;26;3;30/03/2025;22000;4
9473;26;4;07/06/2025;24000;4
3105;26;23;17/09/2024;55000;5
5736;26;5;16/12/2024;27000;4
6911;26;1;26/01/2025;18000;4
9100;26;3;28/04/2025;22000;5
1883;26;24;22/06/2024;25000;5
5419;26;8;04/12/2024;30000;4
6084;26;14;27/12/2024;28000;4
1459;27;9;13/05/2024;30000;5
1870;27;21;21/06/2024;65000;4
2299;27;11;01/08/2024;25000;4
3340;27;23;24/09/2024;55000;4
3482;27;22;29/09/2024;110000;4
5337;27;11;01/12/2024;25000;5
5849;27;14;19/12/2024;28000;5
7907;27;4;28/02/2025;24000;5
9216;27;2;09/05/2025;20000;5
9643;27;3;30/06/2025;22000;4
31;27;28;03/01/2024;200000;5
289;27;2;30/01/2024;20000;5
1170;27;21;18/04/2024;65000;4
1559;27;20;22/05/2024;22000;5
1966;27;3;02/07/2024;22000;4
2230;27;22;25/07/2024;110000;5
2549;27;24;26/08/2024;25000;4
2868;27;22;09/09/2024;110000;4
2937;27;21;11/09/2024;65000;4
3692;27;11;05/10/2024;25000;5
4034;27;3;18/10/2024;22000;5
5166;27;3;27/11/2024;22000;5
5496;27;8;07/12/2024;30000;5
5663;27;7;13/12/2024;29000;4
6053;27;14;26/12/2024;28000;4
6130;27;14;29/12/2024;28000;4
7567;27;4;17/02/2025;24000;5
7860;27;1;28/02/2025;18000;4
8706;27;2;26/03/2025;20000;5
8893;27;2;04/04/2025;20000;4
8957;27;4;12/04/2025;24000;4
9825;27;1;25/07/2025;18000;4
1702;27;13;04/06/2024;25000;5
2269;27;14;29/07/2024;28000;5
2545;27;24;26/08/2024;25000;5
8059;27;1;04/03/2025;18000;4
305;27;25;30/01/2024;75000;4
2240;27;16;26/07/2024;28000;4
5596;27;8;10/12/2024;30000;4
1922;27;18;28/06/2024;22000;4
5389;27;4;03/12/2024;24000;5
2762;27;24;06/09/2024;25000;4
7179;27;1;05/02/2025;18000;4
708;28;19;06/03/2024;18000;5
1877;28;17;22/06/2024;27000;5
2053;28;15;10/07/2024;30000;4
2562;28;24;27/08/2024;25000;4
2571;28;24;28/08/2024;25000;4
2947;28;23;11/09/2024;55000;5
4752;28;7;12/11/2024;29000;4
5909;28;14;21/12/2024;28000;4
7572;28;1;18/02/2025;18000;4
7830;28;2;27/02/2025;20000;4
8592;28;2;22/03/2025;20000;4
9026;28;4;19/04/2025;24000;5
9728;28;1;11/07/2025;18000;5
10217;28;3;12/09/2025;22000;5
10282;28;1;20/09/2025;18000;5
712;28;1;07/03/2024;18000;5
1404;28;19;08/05/2024;18000;4
1555;28;1;22/05/2024;18000;5
3984;28;2;16/10/2024;20000;4
5279;28;1;01/12/2024;18000;5
5479;28;3;07/12/2024;22000;5
7009;28;2;29/01/2025;20000;4
7181;28;1;05/02/2025;18000;5
7553;28;2;17/02/2025;20000;4
7582;28;2;18/02/2025;20000;5
7673;28;4;21/02/2025;24000;4
9422;28;1;31/05/2025;18000;5
9690;28;2;05/07/2025;20000;4
982;28;7;01/04/2024;29000;4
1992;28;18;04/07/2024;22000;5
4043;28;7;18/10/2024;29000;5
224;28;9;24/01/2024;30000;5
1509;28;20;17/05/2024;22000;4
2544;28;24;26/08/2024;25000;4
5890;28;14;21/12/2024;28000;5
268;28;20;27/01/2024;22000;5
888;28;9;23/03/2024;30000;4
8057;28;1;04/03/2025;18000;4
466;28;5;15/02/2024;27000;5
4725;28;9;11/11/2024;30000;4
2353;29;24;07/08/2024;25000;5
3101;29;23;17/09/2024;55000;4
4793;29;9;13/11/2024;30000;4
6414;29;14;08/01/2025;28000;5
7207;29;1;06/02/2025;18000;5
7799;29;2;26/02/2025;20000;5
8585;29;2;22/03/2025;20000;4
10124;29;4;31/08/2025;24000;4
10340;29;2;26/09/2025;20000;5
1348;29;20;03/05/2024;22000;4
1785;29;10;11/06/2024;29000;5
2274;29;1;30/07/2024;18000;5
2387;29;24;10/08/2024;25000;5
3300;29;21;23/09/2024;65000;4
3936;29;4;14/10/2024;24000;5
5221;29;3;29/11/2024;22000;5
6013;29;14;25/12/2024;28000;5
6018;29;14;25/12/2024;28000;5
9905;29;4;04/08/2025;24000;5
10052;29;1;22/08/2025;18000;4
57;29;25;06/01/2024;75000;5
2082;29;4;13/07/2024;24000;4
2324;29;24;03/08/2024;25000;4
2643;29;24;02/09/2024;25000;5
3155;29;24;18/09/2024;25000;5
3329;29;21;24/09/2024;65000;4
4134;29;3;22/10/2024;22000;4
9384;29;4;26/05/2025;24000;5
10300;29;4;21/09/2025;24000;4
4820;29;8;14/11/2024;30000;4
9071;29;4;24/04/2025;24000;4
6668;29;1;17/01/2025;18000;4
6860;29;1;24/01/2025;18000;4
7012;29;3;29/01/2025;22000;5
7211;29;3;06/02/2025;22000;4
276;30;21;28/01/2024;65000;5
993;30;6;02/04/2024;27000;5
1709;30;24;04/06/2024;25000;4
4090;30;4;20/10/2024;24000;5
4568;30;2;06/11/2024;20000;5
4787;30;8;13/11/2024;30000;5
5222;30;3;29/11/2024;22000;5
5398;30;7;03/12/2024;29000;5
6886;30;1;25/01/2025;18000;4
9298;30;4;16/05/2025;24000;5
9746;30;3;13/07/2025;22000;4
10254;30;4;16/09/2025;24000;4
1370;30;14;05/05/2024;28000;4
2942;30;22;11/09/2024;110000;5
4331;30;1;29/10/2024;18000;5
4449;30;8;02/11/2024;30000;5
5650;30;9;12/12/2024;30000;5
609;30;12;27/02/2024;22000;4
1366;30;20;04/05/2024;22000;4
1892;30;27;23/06/2024;250000;4
3483;30;22;29/09/2024;110000;4
4179;30;7;23/10/2024;29000;4
65;30;13;08/01/2024;25000;5
1675;30;15;02/06/2024;30000;4
8384;30;2;15/03/2025;20000;4
1616;30;26;27/05/2024;175000;5
2376;30;24;09/08/2024;25000;5
4927;30;6;18/11/2024;27000;5
5093;30;2;24/11/2024;20000;5
6834;30;1;23/01/2025;18000;4
205;30;2;23/01/2024;20000;5
2226;30;13;25/07/2024;25000;5
4123;30;11;21/10/2024;25000;4
8981;30;2;15/04/2025;20000;5
440;31;17;12/02/2024;27000;4
2217;31;21;24/07/2024;65000;4
5498;31;9;07/12/2024;30000;4
6020;31;14;25/12/2024;28000;5
6947;31;1;27/01/2025;18000;5
7267;31;2;08/02/2025;20000;5
8028;31;1;03/03/2025;18000;4
9309;31;2;18/05/2025;20000;4
9923;31;1;06/08/2025;18000;5
9986;31;3;12/08/2025;22000;4
10128;31;2;01/09/2025;20000;5
10201;31;2;10/09/2025;20000;4
10305;31;2;22/09/2025;20000;5
10327;31;2;25/09/2025;20000;4
348;31;4;03/02/2024;24000;5
1506;31;11;17/05/2024;25000;4
1934;31;13;29/06/2024;25000;4
2069;31;1;12/07/2024;18000;4
2710;31;24;04/09/2024;25000;4
3632;31;11;03/10/2024;25000;4
3637;31;1;04/10/2024;18000;5
4105;31;2;21/10/2024;20000;5
5070;31;4;23/11/2024;24000;5
7541;31;1;17/02/2025;18000;5
8299;31;1;12/03/2025;18000;5
10047;31;1;21/08/2025;18000;5
353;31;9;03/02/2024;30000;5
776;31;5;12/03/2024;27000;5
1334;31;3;02/05/2024;22000;4
1472;31;12;14/05/2024;22000;5
1488;31;22;15/05/2024;110000;4
1554;31;1;22/05/2024;18000;4
1852;31;28;18/06/2024;200000;5
2211;31;1;24/07/2024;18000;5
2436;31;24;15/08/2024;25000;4
3172;31;22;19/09/2024;110000;5
3398;31;23;26/09/2024;55000;5
3732;31;2;07/10/2024;20000;5
4044;31;7;18/10/2024;29000;4
4314;31;6;28/10/2024;27000;4
4580;31;7;06/11/2024;29000;5
281;31;14;29/01/2024;28000;5
2204;31;14;23/07/2024;28000;4
2346;31;24;06/08/2024;25000;4
2422;31;24;13/08/2024;25000;5
4464;31;11;02/11/2024;25000;4
5881;31;14;21/12/2024;28000;4
5381;31;2;03/12/2024;20000;5
3144;31;23;18/09/2024;55000;5
5960;31;14;23/12/2024;28000;4
9736;31;4;12/07/2025;24000;4
9831;31;3;25/07/2025;22000;5
1477;32;19;14/05/2024;18000;5
3295;32;21;23/09/2024;65000;5
4012;32;5;17/10/2024;27000;5
4039;32;5;18/10/2024;27000;5
5033;32;11;21/11/2024;25000;4
6622;32;3;15/01/2025;22000;5
7770;32;2;25/02/2025;20000;5
9497;32;4;11/06/2025;24000;4
9568;32;2;21/06/2025;20000;5
291;32;5;30/01/2024;27000;5
1550;32;21;21/05/2024;65000;5
1710;32;27;04/06/2024;250000;4
1730;32;15;06/06/2024;30000;5
1839;32;2;17/06/2024;20000;5
2118;32;23;16/07/2024;55000;4
2294;32;28;31/07/2024;200000;5
2463;32;24;17/08/2024;25000;4
4325;32;10;28/10/2024;29000;5
5325;32;9;01/12/2024;30000;5
6444;32;14;08/01/2025;28000;5
8227;32;2;09/03/2025;20000;5
9544;32;4;17/06/2025;24000;4
10008;32;4;14/08/2025;24000;4
1467;32;25;13/05/2024;75000;4
2658;32;24;02/09/2024;25000;5
2792;32;22;07/09/2024;110000;4
4283;32;7;27/10/2024;29000;4
4592;32;1;07/11/2024;18000;5
4708;32;1;11/11/2024;18000;4
6268;32;14;03/01/2025;28000;5
7455;32;4;13/02/2025;24000;5
8795;32;3;29/03/2025;22000;5
9375;32;1;26/05/2025;18000;5
99;32;6;12/01/2024;27000;4
4290;32;8;27/10/2024;30000;5
5333;32;10;01/12/2024;29000;4
8776;32;4;28/03/2025;24000;5
1848;32;8;18/06/2024;30000;4
4155;32;11;22/10/2024;25000;5
8102;32;2;05/03/2025;20000;4
3257;32;21;22/09/2024;65000;4
5088;32;10;23/11/2024;29000;5
6072;32;14;27/12/2024;28000;4
7227;32;4;06/02/2025;24000;4
7704;32;1;23/02/2025;18000;5
9809;32;2;23/07/2025;20000;5
74;33;21;09/01/2024;65000;4
1540;33;23;20/05/2024;55000;4
1926;33;25;28/06/2024;75000;5
2193;33;20;22/07/2024;22000;5
3116;33;24;17/09/2024;25000;5
3401;33;23;26/09/2024;55000;4
3523;33;23;30/09/2024;55000;4
3998;33;9;16/10/2024;30000;4
4139;33;7;22/10/2024;29000;4
4531;33;2;05/11/2024;20000;5
5714;33;8;15/12/2024;30000;4
7700;33;3;22/02/2025;22000;4
7862;33;1;28/02/2025;18000;5
8452;33;3;17/03/2025;22000;5
9857;33;1;30/07/2025;18000;4
190;33;19;21/01/2024;18000;5
2772;33;24;06/09/2024;25000;5
3132;33;22;18/09/2024;110000;4
4225;33;3;25/10/2024;22000;4
4678;33;2;10/11/2024;20000;4
4869;33;3;16/11/2024;22000;4
4884;33;9;16/11/2024;30000;4
6168;33;14;30/12/2024;28000;4
6532;33;2;12/01/2025;20000;4
7353;33;4;10/02/2025;24000;5
7636;33;2;20/02/2025;20000;5
8410;33;2;16/03/2025;20000;5
9494;33;4;10/06/2025;24000;5
9620;33;2;27/06/2025;20000;5
10360;33;1;29/09/2025;18000;4
698;33;13;05/03/2024;25000;5
3010;33;22;14/09/2024;110000;4
10193;33;1;09/09/2025;18000;4
6550;33;4;12/01/2025;24000;4
7373;33;3;11/02/2025;22000;4
8404;33;1;16/03/2025;18000;4
1390;33;6;07/05/2024;27000;4
6360;33;14;06/01/2025;28000;4
7275;33;2;08/02/2025;20000;4
1579;33;5;24/05/2024;27000;5
464;34;1;15/02/2024;18000;4
2189;34;16;22/07/2024;28000;5
2440;34;24;15/08/2024;25000;5
2670;34;24;03/09/2024;25000;4
5623;34;8;11/12/2024;30000;5
6075;34;14;27/12/2024;28000;5
7050;34;1;31/01/2025;18000;5
7468;34;1;14/02/2025;18000;4
7760;34;1;25/02/2025;18000;5
9291;34;2;16/05/2025;20000;4
9469;34;1;07/06/2025;18000;5
892;34;19;23/03/2024;18000;4
1118;34;6;13/04/2024;27000;4
1388;34;1;07/05/2024;18000;4
5353;34;4;02/12/2024;24000;4
5850;34;14;19/12/2024;28000;5
7059;34;2;31/01/2025;20000;5
7694;34;2;22/02/2025;20000;5
9061;34;1;24/04/2025;18000;4
10299;34;3;21/09/2025;22000;5
40;34;9;05/01/2024;30000;5
43;34;13;05/01/2024;25000;5
551;34;22;22/02/2024;110000;5
2399;34;24;11/08/2024;25000;5
2892;34;21;10/09/2024;65000;5
3825;34;7;10/10/2024;29000;5
4142;34;8;22/10/2024;30000;5
4707;34;11;10/11/2024;25000;4
8326;34;2;13/03/2025;20000;4
7109;34;2;02/02/2025;20000;5
4616;34;1;08/11/2024;18000;5
5851;34;14;20/12/2024;28000;5
9705;34;3;08/07/2025;22000;5
453;35;1;14/02/2024;18000;5
642;35;3;02/03/2024;22000;5
868;35;6;21/03/2024;27000;4
1783;35;5;11/06/2024;27000;5
1995;35;21;04/07/2024;65000;4
2015;35;22;06/07/2024;110000;5
2218;35;22;24/07/2024;110000;4
4038;35;5;18/10/2024;27000;4
4113;35;5;21/10/2024;27000;5
5755;35;2;17/12/2024;20000;4
6027;35;14;25/12/2024;28000;4
7364;35;2;11/02/2025;20000;5
8108;35;3;05/03/2025;22000;4
9098;35;1;28/04/2025;18000;4
425;35;5;11/02/2024;27000;4
2063;35;13;11/07/2024;25000;4
2523;35;24;23/08/2024;25000;5
6177;35;14;31/12/2024;28000;4
8391;35;3;15/03/2025;22000;4
8412;35;2;16/03/2025;20000;4
9731;35;1;12/07/2025;18000;4
1697;35;6;04/06/2024;27000;4
3466;35;24;28/09/2024;25000;5
3743;35;5;07/10/2024;27000;5
4795;35;9;13/11/2024;30000;5
6421;35;14;08/01/2025;28000;4
8017;35;4;02/03/2025;24000;5
9888;35;3;03/08/2025;22000;4
1021;35;5;04/04/2024;27000;5
3151;35;24;18/09/2024;25000;5
3305;35;22;23/09/2024;110000;5
3978;35;9;15/10/2024;30000;4
9206;35;2;08/05/2025;20000;4
674;35;28;03/03/2024;200000;4
1519;35;12;18/05/2024;22000;5
3617;35;6;03/10/2024;27000;5
5040;35;3;22/11/2024;22000;5
1445;36;28;11/05/2024;200000;4
4966;36;6;19/11/2024;27000;5
5816;36;11;18/12/2024;25000;4
6948;36;1;27/01/2025;18000;5
7644;36;3;20/02/2025;22000;4
8541;36;3;20/03/2025;22000;4
9926;36;2;06/08/2025;20000;4
1212;36;20;22/04/2024;22000;4
1680;36;22;02/06/2024;110000;5
1726;36;12;06/06/2024;22000;4
2336;36;24;04/08/2024;25000;4
2500;36;24;21/08/2024;25000;4
4267;36;3;27/10/2024;22000;4
4428;36;2;02/11/2024;20000;4
4758;36;9;12/11/2024;30000;5
5346;36;3;02/12/2024;22000;4
7877;36;4;28/02/2025;24000;4
10072;36;2;23/08/2025;20000;4
341;36;7;02/02/2024;29000;5
2395;36;24;11/08/2024;25000;4
3952;36;10;14/10/2024;29000;4
4443;36;6;02/11/2024;27000;5
4539;36;4;05/11/2024;24000;5
4880;36;7;16/11/2024;29000;4
10157;36;3;04/09/2025;22000;5
431;36;20;11/02/2024;22000;5
2873;36;23;09/09/2024;55000;5
6233;36;14;01/01/2025;28000;5
9594;36;3;23/06/2025;22000;5
9901;36;3;04/08/2025;22000;5
8372;36;4;14/03/2025;24000;4
366;37;13;05/02/2024;25000;4
1287;37;13;28/04/2024;25000;5
1858;37;23;19/06/2024;55000;5
3520;37;23;30/09/2024;55000;4
4320;37;8;28/10/2024;30000;4
5373;37;10;02/12/2024;29000;4
7157;37;2;04/02/2025;20000;4
7381;37;3;11/02/2025;22000;4
8096;37;2;05/03/2025;20000;4
9011;37;3;18/04/2025;22000;4
287;37;26;29/01/2024;175000;4
1517;37;10;18/05/2024;29000;4
3986;37;3;16/10/2024;22000;5
6698;37;1;18/01/2025;18000;5
7789;37;4;25/02/2025;24000;4
8537;37;2;20/03/2025;20000;5
8902;37;1;05/04/2025;18000;4
1511;37;23;17/05/2024;55000;5
8942;37;4;10/04/2025;24000;4
4166;37;3;23/10/2024;22000;4
4293;37;10;27/10/2024;29000;5
5415;37;6;04/12/2024;27000;4
6063;37;14;26/12/2024;28000;4
2309;37;24;02/08/2024;25000;4
2434;37;24;15/08/2024;25000;4
6920;37;2;26/01/2025;20000;4
1353;37;27;03/05/2024;250000;5
3703;37;3;06/10/2024;22000;4
5593;37;6;10/12/2024;27000;5
8498;37;1;19/03/2025;18000;4
2938;38;21;11/09/2024;65000;4
4032;38;3;18/10/2024;22000;4
5082;38;9;23/11/2024;30000;5
7751;38;4;24/02/2025;24000;4
9308;38;2;18/05/2025;20000;5
10001;38;1;14/08/2025;18000;4
2719;38;24;04/09/2024;25000;4
3853;38;7;11/10/2024;29000;5
4730;38;10;11/11/2024;29000;5
6677;38;2;17/01/2025;20000;4
8732;38;2;27/03/2025;20000;5
9388;38;1;27/05/2025;18000;4
1376;38;28;05/05/2024;200000;4
1623;38;16;28/05/2024;28000;5
2561;38;24;27/08/2024;25000;4
3942;38;6;14/10/2024;27000;4
4886;38;1;17/11/2024;18000;5
7304;38;2;09/02/2025;20000;5
4369;38;2;31/10/2024;20000;4
5946;38;14;23/12/2024;28000;5
6413;38;14;08/01/2025;28000;4
3359;38;22;25/09/2024;110000;5
9392;38;2;27/05/2025;20000;5
532;38;17;21/02/2024;27000;5
4266;38;3;27/10/2024;22000;4
5119;38;4;25/11/2024;24000;5
248;39;10;26/01/2024;29000;5
1660;39;13;01/06/2024;25000;5
3383;39;21;26/09/2024;65000;5
3385;39;21;26/09/2024;65000;4
3648;39;5;04/10/2024;27000;5
4581;39;8;06/11/2024;30000;4
4759;39;9;12/11/2024;30000;5
5618;39;5;11/12/2024;27000;5
6964;39;4;27/01/2025;24000;5
7337;39;2;10/02/2025;20000;4
8494;39;1;19/03/2025;18000;5
8835;39;1;31/03/2025;18000;5
8977;39;1;15/04/2025;18000;4
9202;39;1;08/05/2025;18000;4
97;39;24;11/01/2024;25000;4
160;39;10;18/01/2024;29000;4
202;39;21;22/01/2024;65000;5
2644;39;24;02/09/2024;25000;4
3832;39;8;10/10/2024;30000;4
4574;39;4;06/11/2024;24000;5
4990;39;3;20/11/2024;22000;5
7744;39;2;24/02/2025;20000;4
9545;39;4;17/06/2025;24000;5
1300;39;4;30/04/2024;24000;5
2200;39;2;23/07/2024;20000;4
3272;39;22;22/09/2024;110000;4
9601;39;4;24/06/2025;24000;4
1570;39;6;23/05/2024;27000;5
4430;39;2;02/11/2024;20000;4
8231;39;3;09/03/2025;22000;4
2576;39;24;28/08/2024;25000;5
2877;39;23;09/09/2024;55000;4
4596;39;3;07/11/2024;22000;4
8663;39;4;24/03/2025;24000;4
8811;39;1;30/03/2025;18000;4
4246;39;3;26/10/2024;22000;4
4268;39;3;27/10/2024;22000;4
9915;39;3;05/08/2025;22000;4
174;40;12;19/01/2024;22000;4
781;40;14;12/03/2024;28000;5
1083;40;15;09/04/2024;30000;4
2912;40;22;10/09/2024;110000;4
4547;40;6;05/11/2024;27000;5
5226;40;4;29/11/2024;24000;4
5386;40;3;03/12/2024;22000;5
5997;40;14;24/12/2024;28000;5
7987;40;2;02/03/2025;20000;4
9947;40;4;08/08/2025;24000;4
740;40;11;09/03/2024;25000;4
1340;40;25;02/05/2024;75000;4
3407;40;24;26/09/2024;25000;4
5539;40;9;08/12/2024;30000;5
